Id,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe
17226,Macro,Secret,Bad,Blue,Red,Female,Yes,2,"2007, September",New Earth,DC
17232,Teshom\u00e9 Hawkins,Secret,Neutral,Black,Brown,Male,No,1,"2011, August",New Earth,DC
17236,Carface,Secret,Bad,Red,Black,Male,Yes,2,"2007, October",New Earth,DC
17242,Elias Stone,Secret,Good,Black,Black,Male,Yes,4,"2007, April",New Earth,DC
17243,Maxine Sterenbuch,Public,Good,Green,Brown,Female,Yes,5,"1988, April",New Earth,DC
17244,Talmadge,Public,Good,Blue,Green,Male,Yes,4,"1985, July",New Earth,DC
17247,Benjamin Stoner,Public,Bad,Brown,Blond,Male,Yes,7,"1987, July",New Earth,DC
17249,Phoebus Apollo,Public,Neutral,Blue,Blond,Male,Yes,41,"1941, December",New Earth,DC
17251,Justin Hanover,Public,Neutral,Brown,Black,Male,Yes,6,"2009, July",New Earth,DC
17252,Ralph Jackson,Public,Good,Brown,Black,Male,No,2,"1945, March",New Earth,DC
17253,Hans Metis,Secret,Bad,Blue,Blond,Male,Yes,1,"1981, June",New Earth,DC
17255,Woodrow Wilson,Non-dual,Good,Black,White,Male,Yes,1,"1975, June",New Earth,DC
17256,Eliza,Non-dual,Bad,Brown,Black,Female,No,1,"2002, January",New Earth,DC
17261,Gunshot,Secret,Bad,Blue,Black,Male,Yes,7,"1993, August",New Earth,DC
17266,Lara Lor-Van,Public,Bad,Blue,Black,Female,No,44,"1986, October",New Earth,DC
17270,Mongul I,Public,Bad,Red,Grey,Male,No,55,"1980, November",New Earth,DC
17280,Bobbie Stephenson,Secret,Good,Red,Black,Female,Yes,4,"2011, September",New Earth,DC
17289,Oho-Besh,Public,Good,Black,Black,Male,No,7,"1985, December",New Earth,DC
17291,Mortimer Kadaver,Secret,Bad,Blue,Black,Male,Yes,7,"1988, July",New Earth,DC
17298,Ted Brown,Secret,Good,Red,Blond,Male,Yes,18,"1972, October",New Earth,DC
17302,Erik Gavlin,Secret,Neutral,Green,Blond,Male,No,3,"2006, June",New Earth,DC
17306,Javelin,Secret,Bad,Blue,Blond,Male,Yes,14,"1984, February",New Earth,DC
17307,Rina,Public,Neutral,Black,Black,Female,Yes,7,"2008, July",New Earth,DC
17308,Fire Devil,Public,Bad,Blue,Brown,Unknown,Yes,1,"1983, June",New Earth,DC
17310,Miliza,Public,Bad,Brown,Black,Female,Yes,2,"1991, November",New Earth,DC
17313,Joel Cochin,Secret,Bad,Brown,Brown,Male,Yes,3,"1984, March",New Earth,DC
17314,Alexis,Secret,Bad,Blue,Black,Female,Yes,1,"1998, September",New Earth,DC
17315,Stella Maxwell,Secret,Good,Brown,Brown,Female,Yes,23,"1994, December",Unknown,DC
17319,Cassius Payne,Secret,Bad,Grey,Brown,Male,Yes,28,"1994, May",New Earth,DC
17320,Quartzite,Secret,Bad,Blue,Blond,Female,Yes,3,"1998, January",New Earth,DC
17321,Yron,Public,Good,Green,Purple,Male,No,3,"1984, November",New Earth,DC
17326,Qanda,Public,Good,Green,Orange,Female,Yes,2,"2006, November",New Earth,DC
17327,Jason Bard,Public,Good,Brown,Brown,Male,Yes,66,"1969, October",New Earth,DC
17334,Jordan Reynolds,Secret,Bad,Brown,Blond,Male,No,7,"2001, March",New Earth,DC
17335,Buckeye,Secret,Good,Brown,Red,Male,No,1,"2002, May",New Earth,DC
17336,Aloysius Clarke,Secret,Bad,Variable,Red,Male,No,7,"1984, March",New Earth,DC
17341,Lord of the Damned,Public,Bad,Red,Blond,Male,No,5,"2006, May",New Earth,DC
17346,Hammond Carter,Secret,Bad,Blue,Brown,Male,Yes,1,"2008, March",New Earth,DC
17347,Sinclair Batson,Public,Bad,Black,Brown,Male,No,14,"1995, March",New Earth,DC
17349,Harry Chawney,Secret,Good,White,Grey,Male,Yes,32,"1994, January",Unknown,DC
17350,Sayd,Public,Good,Green,White,Female,Yes,41,"2007, August",New Earth,DC
17351,Lorena Marquez,Secret,Good,Brown,Brown,Female,Yes,77,"2004, May",New Earth,DC
17353,Harold Melrose,Public,Bad,Blue,Black,Male,No,12,"1988, October",New Earth,DC
17354,Edward Dawson,Secret,Bad,Brown,Red,Male,Yes,18,"1967, July",New Earth,DC
17356,Gorr,Public,Good,Hazel,Brown,Male,Yes,11,"1998, April",New Earth,DC
17358,Karras,Public,Good,Green,Brown,Male,No,27,"1985, July",New Earth,DC
17366,Emily Washburn,Public,Neutral,Grey,Blond,Female,Yes,2,"1997, June",New Earth,DC
17369,Robert Kane,Public,Good,Blue,Blond,Male,No,1,"2011, October",New Earth,DC
17371,Vincent Velcoro,Secret,Good,Red,Black,Male,Yes,14,"1980, November",New Earth,DC
17382,James Harper Clone,Public,Good,Blue,Brown,Male,Yes,176,"1971, January",New Earth,DC
17385,Stinger II,Secret,Bad,Brown,Blond,Male,Yes,5,"1993, July",New Earth,DC
17386,Geiger,Secret,Bad,Red,Black,Male,No,7,"2006, June",New Earth,DC
17388,Lighter Man,Secret,Bad,Black,Black,Male,No,1,"1995, April",New Earth,DC
17391,Forager II,Secret,Good,Red,Green,Female,Yes,4,"1989, March",New Earth,DC
17398,Choreographer,Secret,Bad,Brown,Black,Male,Yes,1,"2010, December",New Earth,DC
17399,Helen Angelico,Public,Good,Brown,Brown,Female,Yes,8,"2000, June",New Earth,DC
17402,Ahtier,Secret,Bad,Green,Blond,Female,No,6,1987,New Earth,DC
17404,Joseph Monteleone,Secret,Bad,Yellow,Black,Male,Yes,24,"2001, July",New Earth,DC
17411,Saarek,Public,Good,Blue,Blond,Male,No,10,"1976, September",New Earth,DC
17413,Susan Lawton,Public,Good,Brown,Black,Female,Yes,1,"1988, November",New Earth,DC
17416,Randall Adam,Non-dual,Neutral,Blue,Brown,Male,Yes,17,"1987, March",New Earth,DC
17418,Sidearm,Secret,Bad,Blue,Red,Male,No,4,"1994, February",New Earth,DC
17421,Decay,Secret,Bad,Violet,Red,Female,Yes,10,"1987, April",New Earth,DC
17426,Mountain Man,Public,Bad,Blue,Brown,Male,Yes,1,"1995, February",New Earth,DC
17430,Captain Squidd,Secret,Bad,Red,No,Male,Yes,1,"2001, October",New Earth,DC
17432,Scivor,Public,Bad,Green,Purple,Unknown,Yes,5,"2007, August",New Earth,DC
17433,Ted Shoemaker,Public,Neutral,Brown,Black,Male,Yes,10,"2004, December",New Earth,DC
17435,Jack Monteleone,Public,Bad,Blue,Black,Male,Yes,1,"2002, March",New Earth,DC
17436,Jennifer Myers,Public,Neutral,Blue,Blond,Female,Yes,1,"2011, July",New Earth,DC
17437,Will Jones,Secret,Bad,Blue,Blond,Male,No,1,"1989, October",New Earth,DC
17438,Kushti,Public,Bad,Brown,Brown,Male,Yes,3,"2009, August",New Earth,DC
17439,Meanstreak,Secret,Bad,Brown,Blond,Female,Yes,11,"1993, August",New Earth,DC
17441,John Cassidy,Secret,Bad,Yellow,White,Male,No,7,"2006, July",New Earth,DC
17448,Thunder Axe,Public,Bad,White,Brown,Male,Yes,1,"1981, April",New Earth,DC
17449,Coffin Dweller,Secret,Bad,Blue,Blond,Male,Yes,2,"2010, December",New Earth,DC
17453,Djo Zha,Non-dual,Bad,Green,Brown,Male,Yes,8,"2009, March",New Earth,DC
17457,Lyle Corley,Public,Bad,Brown,Black,Male,No,5,"1979, February",New Earth,DC
17463,Alvin Tanner,Public,Good,Brown,Black,Male,Yes,1,"2009, March",New Earth,DC
17466,Sonarr,Secret,Good,Brown,Red,Male,Yes,1,"1992, September",New Earth,DC
17467,Beatriz da Costa,Secret,Good,Green,Green,Female,Yes,325,"1982, June",New Earth,DC
17469,Ekron,Secret,Neutral,Green,No,Male,Yes,4,"2006, September",New Earth,DC
17471,Hila,Secret,Bad,Blue,Purple,Female,Yes,10,"2010, August",New Earth,DC
17475,Jake Donnelly,Secret,Neutral,Brown,Black,Male,Yes,2,"2008, October",New Earth,DC
17479,Hermes,Public,Neutral,Blue,Blond,Male,Yes,90,"1959, April",New Earth,DC
17480,Jeven Ognats,Public,Good,Brown,Brown,Male,Yes,4,"1994, October",Unknown,DC
17481,Iron Jaws,Public,Good,Brown,Brown,Male,No,4,"1972, June",New Earth,DC
17483,Nicky Lincoln,Public,Bad,Blue,Blond,Male,No,4,"1996, August",New Earth,DC
17488,Daniel Hall,Secret,Neutral,White,White,Male,Yes,11,"1991, January",New Earth,DC
17489,Poprocket,Secret,Good,Blue,Pink,Female,Yes,7,"2009, January",New Earth,DC
17492,Euphemus,Public,Bad,Brown,Blond,Male,Yes,6,"2009, March",New Earth,DC
17493,Goldie the Gargoyle,Public,Neutral,Black,White,Male,Yes,10,"1989, February",New Earth,DC
17496,Biff Bradley,Public,Good,Green,Brown,Male,No,4,"1998, October",New Earth,DC
17498,Word,Secret,Good,Brown,Blond,Unknown,Yes,5,"1994, October",New Earth,DC
17503,Kadesha Banu,Secret,Good,Brown,Brown,Female,No,2,"1989, May",New Earth,DC
17509,Ghost Hiding in the Rushes,Public,Good,Black,Blond,Male,Yes,7,"1986, April",New Earth,DC
17511,Joseph Mason,Public,Neutral,Green,Black,Male,Yes,9,"1990, February",New Earth,DC
17512,Riot,Secret,Bad,Brown,Brown,Female,Yes,3,"1993, June",New Earth,DC
17522,Mupo,Public,Neutral,Brown,Black,Male,Yes,6,"1969, August",New Earth,DC
17527,Matoo Pree,Public,Good,Yellow,Orange,Male,Yes,6,"2007, December",New Earth,DC
17528,Submissionary Judah,Public,Neutral,Black,Black,Male,No,2,"2005, June",New Earth,DC
17533,Marge Dover,Public,Good,Blue,Blond,Female,No,1,"2001, December",New Earth,DC
17538,Frederick Danvers,Public,Good,Brown,Black,Male,Yes,5,"1996, September",New Earth,DC
17539,Seer Ruggle,Public,Bad,Brown,Brown,Female,Yes,2,"2007, August",New Earth,DC
17541,Lartys,Public,Good,White,Red,Female,Yes,1,"1994, September",New Earth,DC
17544,Warren White,Secret,Bad,Blue,Black,Male,Yes,15,"2003, July",New Earth,DC
17552,Fist of Allah,Secret,Bad,Brown,Black,Male,Yes,1,"1988, March",New Earth,DC
17555,Four of Diamonds I,Non-dual,Bad,Brown,Brown,Male,No,1,"2009, October",New Earth,DC
17558,Kaliber,Secret,Bad,Blue,Red,Male,Yes,5,"1992, April",New Earth,DC
17561,James Ewell Brown Stuart,Public,Good,Grey,Brown,Male,No,212,"1961, May",New Earth,DC
17562,Volunteer,Public,Bad,Black,Blond,Male,Yes,2,"1989, October",New Earth,DC
17569,Margaret Thatcher,Public,Bad,Brown,Brown,Female,Yes,1,"1988, March",New Earth,DC
17571,Louise Lincoln,Public,Bad,Blue,Blue,Female,Yes,71,"1984, March",New Earth,DC
17573,Mageddon,Secret,Bad,Blue,Brown,Genderless,Yes,8,"1998, February",New Earth,DC
17579,Seneca,Secret,Good,Blue,Black,Male,Yes,8,"1994, April",New Earth,DC
17580,Chillblaine II,Secret,Bad,Green,Brown,Male,Yes,1,"1994, March",New Earth,DC
17582,Lurlan Dupo,Public,Bad,Black,Red,Male,Yes,7,"1986, February",New Earth,DC
17591,David Hersch,Public,Bad,Blue,Black,Male,Yes,19,"2001, March",New Earth,DC
17593,Djinn,Secret,Bad,Blue,Black,Male,Yes,5,"1987, May",New Earth,DC
17596,Russell Wolf,Secret,Good,Green,Black,Male,Yes,3,"1995, July",New Earth,DC
17601,Wu Cheng,Public,Good,Blue,Black,Male,No,4,"1982, October",New Earth,DC
17602,Agent Liberty II,Secret,Good,Brown,Black,Female,Yes,2,"2009, October",New Earth,DC
17606,Rip Roar,Public,Bad,Red,Red,Male,Yes,1,"1998, October",New Earth,DC
17608,Matthew Savage,Public,Good,Blue,Brown,Male,Yes,17,"1959, October",New Earth,DC
17611,General Zahl,Public,Bad,Black,Blond,Male,No,9,"1968, October",New Earth,DC
17612,Jeremiah Duncan,Public,Neutral,Grey,Black,Male,Yes,11,"1986, June",New Earth,DC
17618,Isabel Glenn,Public,Good,Blue,Red,Female,Yes,1,"2010, January",New Earth,DC
17621,Bedovian,Public,Bad,Purple,Black,Male,Yes,10,"2007, July",New Earth,DC
17622,Armand Lydecker,Secret,Bad,Blue,No,Male,Yes,9,"1958, March",New Earth,DC
17625,Radiant,Public,Good,Blue,Red,Genderless,No,4,"1994, May",New Earth,DC
17633,Max,Public,Good,Brown,Black,Unknown,Yes,11,"1983, October",New Earth,DC
17636,Carter Hall,Secret,Good,Blue,Brown,Male,Yes,803,"1940, January",New Earth,DC
17638,Victor Lanza,Secret,Good,Brown,White,Male,No,9,"1971, March",New Earth,DC
17641,Johnny Blake,Public,Good,Brown,Blond,Male,Yes,8,"1964, February",New Earth,DC
17643,Stavros Markos,Secret,Bad,Blue,White,Male,Yes,1,"1979, August",New Earth,DC
17644,Rayyana,Public,Good,Blue,Brown,Female,No,1,"1993, August",New Earth,DC
17647,Harlan Brooks,Public,Neutral,Photocellular,Grey,Male,Yes,3,"1988, June",New Earth,DC
17649,Henri Claude Tibet,Public,Good,Orange,Brown,Male,Yes,10,"1989, December",New Earth,DC
17651,Synn,Public,Bad,Red,Black,Female,Yes,11,"1984, December",New Earth,DC
17660,Osira,Public,Bad,Blue,Black,Female,Yes,5,"1977, May",New Earth,DC
17662,Ulysses Grant,Public,Good,Blue,Brown,Male,Yes,3,"1974, August",New Earth,DC
17667,Marion Grange,Public,Good,Blue,White,Female,No,15,"1996, February",New Earth,DC
17668,Alix Harrower,Secret,Good,White,Red,Female,Yes,22,"2006, January",New Earth,DC
17669,Five of Diamonds II,Non-dual,Bad,Brown,Blond,Male,No,1,"2009, October",New Earth,DC
17675,Shatterfist I,Secret,Bad,Brown,Black,Male,No,10,"1985, January",New Earth,DC
17689,Leland McCauley,Secret,Good,Brown,White,Male,No,2,"2009, May",New Earth,DC
17690,Keng Quan Chee,Public,Good,Brown,Black,Female,Yes,4,"1988, November",New Earth,DC
17691,Mister Toad,Public,Bad,Blue,Brown,Male,No,2,"2009, August",New Earth,DC
17693,Aten,Public,Good,Red,Brown,Male,Yes,2,"2000, May",New Earth,DC
17696,Tannarak,Secret,Bad,Blue,Black,Male,Yes,23,"1970, December",New Earth,DC
17697,Vera Lynn Black,Secret,Good,Blue,Blond,Female,Yes,14,"2004, August",New Earth,DC
17698,Tsaritsa,Secret,Bad,Blue,Black,Female,Yes,8,"2000, November",New Earth,DC
17701,Tahr,Public,Good,Black,White,Male,Yes,3,"1982, September",New Earth,DC
17704,Glenda Mark,Public,Good,Blue,Blond,Female,Yes,36,"1972, September",New Earth,DC
17705,Mattie Harcourt,Public,Good,Brown,Black,Female,Yes,4,"1996, September",New Earth,DC
17707,Maxima,Public,Good,Brown,Red,Female,No,124,"1989, September",New Earth,DC
17712,Elizabeth Chapel,Secret,Good,Brown,Black,Female,No,43,"1985, October",New Earth,DC
17716,Todd Russell,Secret,Bad,White,Blond,Male,Yes,10,"2002, January",New Earth,DC
17723,Crystal Frost,Public,Good,Blue,Blue,Female,No,18,"1978, June",New Earth,DC
17727,Rosalyn Mays,Secret,Bad,Blue,Bald,Female,Yes,1,"2010, August",New Earth,DC
17729,Tumult,Secret,Bad,Brown,Blond,Male,Yes,5,"1998, December",New Earth,DC
17730,Victor Christianson,Secret,Neutral,Blue,Brown,Male,Yes,1,"1978, June",New Earth,DC
17734,Michael Lasky,Secret,Good,Blue,Blond,Male,Yes,10,"2006, August",New Earth,DC
17735,Kieran Calahan,Public,Good,Black,Blond,Male,Yes,4,"2005, February",New Earth,DC
17737,Terrence Sloane,Secret,Good,Blue,Brown,Male,No,151,"1942, January",New Earth,DC
17742,Lawrence Trapp,Secret,Bad,Silver,Red,Male,Yes,7,"1998, June",New Earth,DC
17745,Victor Bragg,Secret,Bad,Brown,Brown,Male,Yes,4,"1960, May",New Earth,DC
17748,Keith Robert White,Public,Bad,Brown,Black,Male,Yes,21,"1991, July",New Earth,DC
17751,Glibberquip,Non-dual,Good,Blue,Black,Male,No,2,"2010, July",New Earth,DC
17756,Abu-Gita,Public,Good,Blue,Black,Female,Yes,3,1999,New Earth,DC
17763,Wallace Johnson,Secret,Good,Brown,Black,Male,Yes,1,"1996, December",New Earth,DC
17767,William Gunn,Public,Good,Green,White,Male,No,9,"1941, December",New Earth,DC
17769,Karin Preus,Public,Bad,Brown,Red,Female,Yes,2,"1988, March",New Earth,DC
17772,King Standish,Secret,Good,Blue,Blond,Male,Yes,34,"1940, March",New Earth,DC
17796,Taker,Non-dual,Bad,Brown,Black,Unknown,No,4,"1993, December",New Earth,DC
17800,Vault,Secret,Bad,Black,Black,Male,Yes,8,"1997, April",New Earth,DC
17805,Fred Kincaid,Secret,Good,Black,Brown,Male,Yes,3,"1949, December",New Earth,DC
17808,Lei Zi Impostor,Secret,Neutral,White,Brown,Female,Yes,1,"2010, January",New Earth,DC
17812,Patrick Dugan,Secret,Good,Blue,Red,Male,Yes,177,"1941, October",New Earth,DC
17814,William Zard,Public,Bad,Blue,Black,Male,Yes,89,"1947, April",New Earth,DC
17821,Louis Martin,Public,Neutral,Blue,Brown,Male,Yes,15,"1997, August",New Earth,DC
17823,Naomi Lord,Public,Good,Brown,Brown,Female,Yes,1,"2011, January",New Earth,DC
17825,Sunburst IV,Secret,Good,Green,Black,Male,Yes,1,"1989, September",New Earth,DC
17827,Dead Hand Legendre,Secret,Bad,Blue,Brown,Male,No,4,"2010, April",New Earth,DC
17828,Lashina,Secret,Bad,Blue,Black,Female,Yes,77,"1972, February",New Earth,DC
17835,Nora Fields,Public,Neutral,Brown,Brown,Female,Yes,7,"2003, February",New Earth,DC
17837,Wonderdog,Public,Bad,Brown,Black,Male,No,6,"2008, October",New Earth,DC
17841,Antoine,Secret,Neutral,Blue,Black,Male,Yes,8,"1992, October",New Earth,DC
17842,Jean-Louis Droo,Secret,Bad,Brown,Black,Male,Yes,31,"1981, December",New Earth,DC
17843,Bizarro Batman,Secret,Neutral,Blue,Blond,Male,Yes,2,"2007, November",New Earth,DC
17847,Alecto,Public,Bad,Blue,Black,Female,Yes,11,"1981, October",New Earth,DC
17848,Geoffrey de Cantonna,Secret,Good,Blue,Brown,Male,No,8,"2009, June",New Earth,DC
17850,"Richard Flag, Sr.",Public,Good,Brown,Brown,Male,No,4,"1987, May",New Earth,DC
17851,Myrra Rhodes,Secret,Good,Blue,Blond,Female,Yes,10,"1980, November",New Earth,DC
17852,Jakob Whorrsman,Public,Bad,Blue,Blond,Male,Yes,5,1992,New Earth,DC
17853,Summer Day,Secret,Neutral,Blue,Brown,Female,No,26,"1978, September",New Earth,DC
17858,Zyn,Public,Bad,Yellow,Black,Male,Yes,4,"1992, January",New Earth,DC
17862,William Everett III,Secret,Good,Brown,Black,Male,No,39,"1994, March",New Earth,DC
17863,Sturges Hellstrom,Secret,Bad,Blue,Brown,Male,No,2,"1984, August",Earth-One,DC
17867,Sardonyxx,Public,Good,Green,Red,Female,Yes,3,"2008, May",New Earth,DC
17876,Manhunter Lud,Secret,Bad,Black,Red,Male,Yes,2,"2007, November",New Earth,DC
17880,Leroy Johnson,Secret,Good,Brown,Brown,Male,No,33,"1965, April",New Earth,DC
17882,Charles Ralston,Secret,Neutral,Brown,Black,Male,Yes,1,"1981, November",Earth-One,DC
17886,Janos Prohaska,Public,Good,Blue,Black,Male,Yes,64,"1988, March",New Earth,DC
17888,Marie Logan,Public,Good,Brown,Brown,Female,No,9,"1967, June",New Earth,DC
17890,Vincenzo Baldi,Known to Authorities,Neutral,Brown,Black,Male,No,4,"2005, July",New Earth,DC
17892,Blathoxi,Secret,Bad,Blue,Black,Unknown,Yes,1,"1988, March",New Earth,DC
17895,Dominic Mndawe,Secret,Good,Brown,Black,Male,No,20,"1989, July",New Earth,DC
17901,Dren Keeg,Secret,Neutral,White,Black,Male,Yes,6,"1990, March",New Earth,DC
17903,William Pettit,Public,Neutral,Brown,White,Male,No,26,"1996, February",New Earth,DC
17904,Devastation,Secret,Bad,Blue,Red,Female,Yes,15,"1999, April",New Earth,DC
17905,Mind Bullet,Secret,Bad,Blue,Brown,Male,Yes,5,"2008, June",New Earth,DC
17910,Sonar III,Secret,Bad,Blue,Red,Male,Yes,19,"1995, September",New Earth,DC
17918,Gary Lester,Public,Neutral,Blue,Brown,Male,No,14,"1988, January",New Earth,DC
17920,White Star,Secret,Bad,Blue,Brown,Male,Yes,1,"2008, January",New Earth,DC
17921,Brute III,Public,Bad,Blue,Blond,Male,Yes,5,"1993, August",New Earth,DC
17925,Galahad II,Secret,Good,Blue,Brown,Male,Yes,11,"2010, September",New Earth,DC
17933,Rikkard Rynders,Secret,Neutral,Black,Brown,Male,Yes,2,"1988, April",New Earth,DC
17935,Toby Raynes,Public,Good,Photocellular,Brown,Female,Yes,11,"1987, September",New Earth,DC
17942,Abraham Arlington,Public,Good,Black,Brown,Male,Yes,5,"2009, May",New Earth,DC
17943,Philo Zeiss,Public,Bad,Brown,Black,Male,Yes,24,"2000, October",New Earth,DC
17952,Brand,Secret,Bad,Blue,White,Male,No,1,"1983, November",New Earth,DC
17954,Noelle Avril,Secret,Good,Blue,White,Female,Yes,6,"1987, December",New Earth,DC
17956,Rip Carter,Public,Good,Hazel,Black,Male,Yes,127,"1942, June",New Earth,DC
17957,William Riley,Public,Bad,Blue,Grey,Male,Yes,1,"1999, June",New Earth,DC
17958,Nemek,Public,Good,Variable,Grey,Male,Yes,6,"1996, December",New Earth,DC
17959,John Wilkes Booth,Public,Good,Brown,Brown,Male,Yes,6,"1961, July",New Earth,DC
17965,Chas Parmenter,Public,Bad,Hazel,Brown,Male,Yes,4,"1997, August",New Earth,DC
17966,Ace of Spades V,Secret,Bad,Hazel,Grey,Male,Yes,2,"2005, October",New Earth,DC
17967,Musketeer,Secret,Good,Blue,Black,Male,Yes,11,"1955, January",New Earth,DC
17969,Entity,Secret,Good,Green,Blond,Unknown,No,17,"2010, April",New Earth,DC
17970,Johanna Constantine,Public,Good,Blue,Blond,Female,Yes,4,"1990, February",New Earth,DC
17974,Robbie the Robot Dog,Public,Good,Red,Brown,Male,Yes,5,"1944, February",New Earth,DC
17975,Sebastian Ballesteros,Secret,Bad,Brown,Black,Male,No,10,"2001, July",New Earth,DC
17976,Rao,Secret,Good,Brown,Grey,Male,Yes,2,1999,New Earth,DC
17978,Boy Blue,Secret,Bad,Red,Black,Male,No,1,"2005, April",New Earth,DC
17981,Morgan Wilde,Secret,Bad,Brown,Black,Unknown,Yes,3,"1998, February",New Earth,DC
17982,Tweedledum and Tweedledee,Secret,Bad,Green,Black,Male,Yes,32,"1943, April",New Earth,DC
17987,Rafael di Rienzi,Secret,Good,Brown,Black,Male,Yes,14,"1988, May",New Earth,DC
17988,Zobar Zodiak,Secret,Bad,White,Black,Male,Yes,8,"1948, August",New Earth,DC
17995,Erik Hanson,Secret,Bad,Blue,Blond,Male,Yes,1,"2006, September",New Earth,DC
17996,Hearse,Secret,Bad,Brown,Grey,Male,Yes,1,"1999, July",New Earth,DC
18013,Lor-Zod,Secret,Good,Brown,Brown,Male,Yes,49,"2006, December",New Earth,DC
18016,Colonel Blimp,Secret,Bad,Brown,Black,Male,Yes,2,"1982, October",New Earth,DC
18017,Wizor,Secret,Bad,Blue,Brown,Male,Yes,7,"1977, July",New Earth,DC
18023,Traxx,Secret,Bad,Black,Blond,Male,Yes,4,"1995, June",New Earth,DC
18026,Remoni-Notra,Secret,Bad,Blue,Black,Female,No,29,"1976, June",New Earth,DC
18030,Judy Walton,Public,Good,Blue,Blond,Female,Yes,55,"1960, August",New Earth,DC
18031,Porter Vito,Public,Bad,Brown,White,Male,Yes,7,"2002, June",New Earth,DC
18036,King of Hearts I,Public,Bad,Grey,Red,Male,Yes,1,"2002, February",New Earth,DC
18038,Zardor,Secret,Bad,Brown,Black,Male,Yes,7,"2010, October",New Earth,DC
18039,Stan the Pimp,Public,Bad,Black,Brown,Male,No,6,"1987, February",New Earth,DC
18052,Jonathan Gunnarson,Public,Bad,Blue,Blond,Male,No,1,"1983, February",New Earth,DC
18056,Cavalry-Man,Secret,Bad,Red,Red,Male,Yes,1,"2010, December",New Earth,DC
18058,Lissik,Secret,Bad,Blue,Black,Female,No,11,"1993, August",New Earth,DC
18063,Fritz Klein,Secret,Good,Blue,Bald,Male,Yes,10,"1989, January",New Earth,DC
18065,Oya,Secret,Good,Brown,Black,Female,Yes,1,"2001, June",New Earth,DC
18073,Jonathan Hedley,Secret,Neutral,Green,Blond,Male,Yes,1,"1990, May",New Earth,DC
18075,Hassan the Mummy,Secret,Good,Blue,Black,Male,Yes,4,"2007, August",New Earth,DC
18077,Kieron Masterson,Secret,Good,Blue,Brown,Male,No,3,1993,New Earth,DC
18078,Bullfinch,Secret,Bad,Blue,Brown,Male,Yes,1,"2011, May",New Earth,DC
